1 xplmin   xplmax   zplmax   arad   x-zero   xmagax   xmaj  xzmax  xatpi  xofset  a-ratio b-zero   Ip  Ipnorm
   0.300000000E+01   0.500000000E+01   0.100000000E+01   0.100000000E+01   0.400000000E+01   0.414509299E+01   0.400000000E+01   0.400000000E+01   0.300000000E+01   0.000000000E+00   0.400000000E+01   0.100000000E+01   0.229638885E+00   0.574097213E-01
     2   31  -0.123547114E+00   0.414878518E+01   0.450392669E-02   0.644502105E-03  -0.805146076E-04   0.143101627E+00  -0.547400649E-03  -0.148197930E+00  -0.748326489E-04
     2   32  -0.123547114E+00   0.414864408E+01   0.461998065E-02   0.661120864E-03  -0.828672298E-04   0.143104234E+00  -0.526499248E-03  -0.148200961E+00  -0.764911383E-04
     2   33  -0.123547114E+00   0.414849939E+01   0.473151742E-02   0.677094109E-03  -0.851391715E-04   0.143106882E+00  -0.505064157E-03  -0.148204098E+00  -0.780751205E-04
     2   34  -0.123547114E+00   0.414835124E+01   0.483841808E-02   0.692404793E-03  -0.873247512E-04   0.143109566E+00  -0.483115930E-03  -0.148207336E+00  -0.795861560E-04
     2   35  -0.123547114E+00   0.414819978E+01   0.494056791E-02   0.707036474E-03  -0.894195729E-04   0.143112286E+00  -0.460675753E-03  -0.148210672E+00  -0.810246636E-04
     2   36  -0.123547114E+00   0.414804515E+01   0.503785666E-02   0.720973342E-03  -0.914209571E-04   0.143115041E+00  -0.437765428E-03  -0.148214103E+00  -0.823894954E-04
     2   37  -0.123547114E+00   0.414788750E+01   0.513017870E-02   0.734200245E-03  -0.933204106E-04   0.143117827E+00  -0.414407355E-03  -0.148217619E+00  -0.836854744E-04
     2   38  -0.123547114E+00   0.414772700E+01   0.521743324E-02   0.746702717E-03  -0.951182845E-04   0.143120645E+00  -0.390624511E-03  -0.148221222E+00  -0.849087426E-04
     2   39  -0.123547114E+00   0.414756379E+01   0.529952451E-02   0.758467007E-03  -0.968087440E-04   0.143123493E+00  -0.366440431E-03  -0.148224903E+00  -0.860617985E-04
     2   40  -0.123547114E+00   0.414739804E+01   0.537636191E-02   0.769480104E-03  -0.983886402E-04   0.143126370E+00  -0.341879182E-03  -0.148228656E+00  -0.871446308E-04
     2   41  -0.123547114E+00   0.414722992E+01   0.544786026E-02   0.779729762E-03  -0.998560361E-04   0.143129276E+00  -0.316965340E-03  -0.148232478E+00  -0.881561995E-04
     2   42  -0.123547114E+00   0.414705960E+01   0.551393988E-02   0.789204525E-03  -0.101206499E-03   0.143132208E+00  -0.291723962E-03  -0.148236359E+00  -0.890981495E-04
     2   43  -0.123547114E+00   0.414688725E+01   0.557452684E-02   0.797893752E-03  -0.102440288E-03   0.143135167E+00  -0.266180555E-03  -0.148240300E+00  -0.899676269E-04
     2   44  -0.123547114E+00   0.414671304E+01   0.562955306E-02   0.805787637E-03  -0.103553289E-03   0.143138151E+00  -0.240361050E-03  -0.148244287E+00  -0.907663548E-04
     2   45  -0.123547114E+00   0.414653716E+01   0.567895647E-02   0.812877232E-03  -0.104545147E-03   0.143141160E+00  -0.214291766E-03  -0.148248318E+00  -0.914924980E-04
     2   46  -0.123547114E+00   0.414635978E+01   0.572268117E-02   0.819154468E-03  -0.105414611E-03   0.143144192E+00  -0.187999380E-03  -0.148252387E+00  -0.921453317E-04
     2   47  -0.123547114E+00   0.414618108E+01   0.576067750E-02   0.824612169E-03  -0.106161169E-03   0.143147246E+00  -0.161510888E-03  -0.148256489E+00  -0.927236038E-04
     2   48  -0.123547114E+00   0.414600126E+01   0.579290222E-02   0.829244071E-03  -0.106783742E-03   0.143150320E+00  -0.134853571E-03  -0.148260614E+00  -0.932268498E-04
     2   49  -0.123547114E+00   0.414582049E+01   0.581931855E-02   0.833044836E-03  -0.107283206E-03   0.143153415E+00  -0.108054958E-03  -0.148264761E+00  -0.936528725E-04
     2   50  -0.123547114E+00   0.414563896E+01   0.583989627E-02   0.836010063E-03  -0.107658824E-03   0.143156526E+00  -0.811427857E-04  -0.148268920E+00  -0.940013132E-04
     2   51  -0.123547114E+00   0.414545686E+01   0.585461182E-02   0.838136302E-03  -0.107911319E-03   0.143159654E+00  -0.541449607E-04  -0.148273083E+00  -0.942705800E-04
     2   52  -0.123547114E+00   0.414527439E+01   0.586344831E-02   0.839421056E-03  -0.108042029E-03   0.143162796E+00  -0.270895178E-04  -0.148277254E+00  -0.944586979E-04
     2   53  -0.123547114E+00   0.414509172E+01   0.586639560E-02   0.839862793E-03  -0.108051413E-03   0.143165950E+00  -0.458012074E-08  -0.148281417E+00  -0.945648020E-04
     2   54  -0.123547114E+00   0.414490905E+01   0.586345030E-02   0.839460949E-03  -0.107940745E-03   0.143169113E+00   0.270816820E-04  -0.148285576E+00  -0.945874455E-04
     2   55  -0.123547114E+00   0.414472657E+01   0.585461578E-02   0.838215924E-03  -0.107711555E-03   0.143172284E+00   0.541410928E-04  -0.148289717E+00  -0.945251601E-04
     2   56  -0.123547114E+00   0.414454448E+01   0.583990216E-02   0.836129090E-03  -0.107365349E-03   0.143175459E+00   0.811455122E-04  -0.148293841E+00  -0.943767331E-04
     2   57  -0.123547114E+00   0.414436295E+01   0.581932631E-02   0.833202778E-03  -0.106903783E-03   0.143178635E+00   0.108066877E-03  -0.148297941E+00  -0.941410372E-04
     2   58  -0.123547114E+00   0.414418218E+01   0.579291178E-02   0.829440282E-03  -0.106328366E-03   0.143181810E+00   0.134877242E-03  -0.148302016E+00  -0.938173205E-04
     2   59  -0.123547114E+00   0.414400235E+01   0.576068876E-02   0.824845846E-03  -0.105642016E-03   0.143184980E+00   0.161548821E-03  -0.148306053E+00  -0.934036567E-04
     2   60  -0.123547114E+00   0.414382366E+01   0.572269401E-02   0.819424656E-03  -0.104845404E-03   0.143188143E+00   0.188054024E-03  -0.148310058E+00  -0.929005898E-04
     2   61  -0.123547114E+00   0.414364628E+01   0.567897077E-02   0.813182826E-03  -0.103941587E-03   0.143191294E+00   0.214365499E-03  -0.148314020E+00  -0.923065060E-04
     2   62  -0.123547114E+00   0.414347039E+01   0.562956867E-02   0.806127391E-03  -0.102931908E-03   0.143194430E+00   0.240456170E-03  -0.148317939E+00  -0.916217273E-04
     2   63  -0.123547114E+00   0.414329618E+01   0.557454362E-02   0.798266281E-03  -0.101819362E-03   0.143197548E+00   0.266299270E-03  -0.148321808E+00  -0.908451421E-04
     2   64  -0.123547114E+00   0.414312383E+01   0.551395767E-02   0.789608314E-03  -0.100605294E-03   0.143200645E+00   0.291868380E-03  -0.148325627E+00  -0.899775015E-04
     2   65  -0.123547114E+00   0.414295351E+01   0.544787889E-02   0.780163170E-03  -0.992915545E-04   0.143203716E+00   0.317137464E-03  -0.148329392E+00  -0.890192631E-04
     2   66  -0.123547114E+00   0.414278539E+01   0.537638122E-02   0.769941373E-03  -0.978828127E-04   0.143206758E+00   0.342080896E-03  -0.148333093E+00  -0.879682705E-04
     2   67  -0.123547114E+00   0.414261965E+01   0.529954431E-02   0.758954268E-03  -0.963784207E-04   0.143209767E+00   0.366673498E-03  -0.148336736E+00  -0.868278838E-04
     2   68  -0.123547114E+00   0.414245644E+01   0.521745337E-02   0.747214001E-03  -0.947813052E-04   0.143212740E+00   0.390890564E-03  -0.148340315E+00  -0.855980830E-04
     2   69  -0.123547114E+00   0.414229593E+01   0.513019898E-02   0.734733489E-03  -0.930952856E-04   0.143215673E+00   0.414707891E-03  -0.148343824E+00  -0.842781441E-04
     2   70  -0.123547114E+00   0.414213828E+01   0.503787693E-02   0.721526400E-03  -0.913207674E-04   0.143218563E+00   0.438101801E-03  -0.148347263E+00  -0.828709395E-04
     2   71  -0.123547114E+00   0.414198365E+01   0.494058802E-02   0.707607124E-03  -0.894608267E-04   0.143221407E+00   0.461049171E-03  -0.148350629E+00  -0.813768474E-04
     2   72  -0.123547114E+00   0.414183219E+01   0.483843787E-02   0.692990746E-03  -0.875189701E-04   0.143224199E+00   0.483527449E-03  -0.148353916E+00  -0.797959854E-04
     2   73  -0.123547114E+00   0.414168404E+01   0.473153675E-02   0.677693021E-03  -0.854945039E-04   0.143226940E+00   0.505514679E-03  -0.148357127E+00  -0.781328351E-04
     2   74  -0.123547114E+00   0.414153935E+01   0.461999939E-02   0.661730346E-03  -0.833929861E-04   0.143229623E+00   0.526989518E-03  -0.148360254E+00  -0.763857827E-04
     2   75  -0.123547114E+00   0.414139826E+01   0.450394473E-02   0.645119729E-03  -0.812153969E-04   0.143232246E+00   0.547931252E-03  -0.148363298E+00  -0.745579430E-04
     2   76  -0.123547114E+00   0.414126090E+01   0.438349579E-02   0.627878765E-03  -0.789635182E-04   0.143234807E+00   0.568319812E-03  -0.148366256E+00  -0.726517718E-04
     2   77  -0.123547114E+00   0.414112740E+01   0.425877945E-02   0.610025605E-03  -0.766414713E-04   0.143237301E+00   0.588135788E-03  -0.148369124E+00  -0.706675228E-04
     2   78  -0.123547114E+00   0.414099789E+01   0.412992624E-02   0.591578932E-03  -0.742509556E-04   0.143239727E+00   0.607360441E-03  -0.148371900E+00  -0.686080011E-04
     2   79  -0.123547114E+00   0.414087249E+01   0.399707018E-02   0.572557929E-03  -0.717941968E-04   0.143242082E+00   0.625975711E-03  -0.148374584E+00  -0.664756095E-04
     2   80  -0.123547114E+00   0.414075132E+01   0.386034854E-02   0.552982255E-03  -0.692735187E-04   0.143244363E+00   0.643964231E-03  -0.148377173E+00  -0.642727687E-04
     2   81  -0.123547114E+00   0.414063448E+01   0.371990173E-02   0.532872017E-03  -0.666928290E-04   0.143246567E+00   0.661309328E-03  -0.148379664E+00  -0.620004264E-04
     2   82  -0.123547114E+00   0.414052209E+01   0.357587302E-02   0.512247744E-03  -0.640544398E-04   0.143248691E+00   0.677995035E-03  -0.148382056E+00  -0.596612297E-04
     2   83  -0.123547114E+00   0.414041425E+01   0.342840847E-02   0.491130361E-03  -0.613601963E-04   0.143250735E+00   0.694006090E-03  -0.148384347E+00  -0.572583902E-04
     2   84  -0.123547114E+00   0.414031105E+01   0.327765667E-02   0.469541166E-03  -0.586115538E-04   0.143252696E+00   0.709327948E-03  -0.148386536E+00  -0.547956011E-04
     2   85  -0.123547114E+00   0.414021259E+01   0.312376859E-02   0.447501801E-03  -0.558159795E-04   0.143254568E+00   0.723946776E-03  -0.148388619E+00  -0.522706296E-04
     2   86  -0.123547114E+00   0.414011896E+01   0.296689746E-02   0.425034235E-03  -0.529715389E-04   0.143256353E+00   0.737849459E-03  -0.148390598E+00  -0.496907245E-04
     2   87  -0.123547114E+00   0.414003023E+01   0.280719856E-02   0.402160735E-03  -0.500819809E-04   0.143258049E+00   0.751023601E-03  -0.148392470E+00  -0.470575252E-04
     2   88  -0.123547114E+00   0.413994650E+01   0.264482908E-02   0.378903847E-03  -0.471506977E-04   0.143259653E+00   0.763457525E-03  -0.148394234E+00  -0.443730976E-04
     2   89  -0.123547114E+00   0.413986782E+01   0.247994798E-02   0.355286376E-03  -0.441823476E-04   0.143261159E+00   0.775140272E-03  -0.148395888E+00  -0.416383045E-04
     2   90  -0.123547114E+00   0.413979427E+01   0.231271587E-02   0.331331361E-03  -0.411752819E-04   0.143262574E+00   0.786061603E-03  -0.148397433E+00  -0.388603749E-04
     2   91  -0.123547114E+00   0.413972592E+01   0.214329483E-02   0.307062061E-03  -0.381354394E-04   0.143263889E+00   0.796211995E-03  -0.148398866E+00  -0.360390040E-04
     2   92  -0.123547114E+00   0.413966281E+01   0.197184829E-02   0.282501929E-03  -0.350655578E-04   0.143265103E+00   0.805582640E-03  -0.148400187E+00  -0.331771374E-04
     2   93  -0.123547114E+00   0.413960502E+01   0.179854092E-02   0.257674600E-03  -0.319654371E-04   0.143266222E+00   0.814165446E-03  -0.148401396E+00  -0.302807029E-04
     2   94  -0.123547114E+00   0.413955258E+01   0.162353851E-02   0.232603871E-03  -0.288415658E-04   0.143267234E+00   0.821953033E-03  -0.148402491E+00  -0.273489802E-04
     2   95  -0.123547114E+00   0.413950554E+01   0.144700784E-02   0.207313684E-03  -0.256943954E-04   0.143268144E+00   0.828938731E-03  -0.148403472E+00  -0.243873222E-04
     2   96  -0.123547114E+00   0.413946394E+01   0.126911655E-02   0.181828107E-03  -0.225262697E-04   0.143268952E+00   0.835116577E-03  -0.148404339E+00  -0.213992215E-04
     2   97  -0.123547114E+00   0.413942782E+01   0.109003308E-02   0.156171325E-03  -0.193410998E-04   0.143269652E+00   0.840481318E-03  -0.148405091E+00  -0.183866317E-04
     2   98  -0.123547114E+00   0.413939720E+01   0.909926524E-03   0.130367617E-03  -0.161405958E-04   0.143270246E+00   0.845028403E-03  -0.148405728E+00  -0.153537315E-04
     2   99  -0.123547114E+00   0.413937211E+01   0.728966545E-03   0.104441347E-03  -0.129274315E-04   0.143270734E+00   0.848753985E-03  -0.148406250E+00  -0.123037567E-04
     2  100  -0.123547114E+00   0.413935258E+01   0.547323273E-03   0.784169454E-04  -0.970437261E-05   0.143271113E+00   0.851654920E-03  -0.148406656E+00  -0.923986836E-05
     2  101  -0.123547114E+00   0.413933861E+01   0.365167209E-03   0.523188985E-04  -0.647363129E-05   0.143271387E+00   0.853728761E-03  -0.148406946E+00  -0.616579450E-05
     2  102  -0.123547114E+00   0.413933023E+01   0.182669131E-03   0.261717324E-04  -0.323816736E-05   0.143271547E+00   0.854973764E-03  -0.148407120E+00  -0.308452574E-05
     3    3  -0.123516480E+00   0.415661431E+01   0.000000000E+00   0.000000000E+00  -0.225201338E-12   0.142965592E+00  -0.170703816E-02  -0.148026239E+00   0.225201338E-12
     3    4  -0.123516480E+00   0.415660872E+01   0.365337806E-03   0.522316432E-04  -0.720900396E-05   0.142965767E+00  -0.170621155E-02  -0.148026388E+00  -0.535694027E-05
     3    5  -0.123516480E+00   0.415659196E+01   0.730333473E-03   0.104414595E-03  -0.144062313E-04   0.142965969E+00  -0.170373241E-02  -0.148026836E+00  -0.107140441E-04
     3    6  -0.123516480E+00   0.415656403E+01   0.109464505E-02   0.156500153E-03  -0.215811896E-04   0.142966328E+00  -0.169960278E-02  -0.148027580E+00  -0.160701881E-04
     3    7  -0.123516480E+00   0.415652496E+01   0.145793094E-02   0.208439688E-03  -0.287225570E-04   0.142966834E+00  -0.169382609E-02  -0.148028620E+00  -0.214250948E-04
     3    8  -0.123516480E+00   0.415647478E+01   0.181985012E-02   0.260184647E-03  -0.358201789E-04   0.142967492E+00  -0.168640715E-02  -0.148029953E+00  -0.267773362E-04
     3    9  -0.123516480E+00   0.415641355E+01   0.218006230E-02   0.311686579E-03  -0.428628300E-04   0.142968298E+00  -0.167735211E-02  -0.148031577E+00  -0.321265781E-04
     3   10  -0.123516480E+00   0.415634130E+01   0.253822814E-02   0.362897160E-03  -0.498390786E-04   0.142969251E+00  -0.166666855E-02  -0.148033488E+00  -0.374727209E-04
     3   11  -0.123516480E+00   0.415625809E+01   0.289400941E-02   0.413768225E-03  -0.567402996E-04   0.142970359E+00  -0.165436538E-02  -0.148035683E+00  -0.428128940E-04
     3   12  -0.123516480E+00   0.415616401E+01   0.324706924E-02   0.464251795E-03  -0.635546004E-04   0.142971618E+00  -0.164045292E-02  -0.148038156E+00  -0.481475358E-04
     3   13  -0.123516480E+00   0.415605912E+01   0.359707231E-02   0.514300104E-03  -0.702739507E-04   0.142973036E+00  -0.162494287E-02  -0.148040903E+00  -0.534732702E-04
     3   14  -0.123516480E+00   0.415594353E+01   0.394368506E-02   0.563865630E-03  -0.768862481E-04   0.142974606E+00  -0.160784835E-02  -0.148043917E+00  -0.587908481E-04
     3   15  -0.123516480E+00   0.415581732E+01   0.428657593E-02   0.612901128E-03  -0.833852407E-04   0.142976340E+00  -0.158918384E-02  -0.148047193E+00  -0.640952321E-04
     3   16  -0.123516480E+00   0.415568060E+01   0.462541556E-02   0.661359663E-03  -0.897600925E-04   0.142978234E+00  -0.156896524E-02  -0.148050725E+00  -0.693860385E-04
     3   17  -0.123516480E+00   0.415553350E+01   0.495987709E-02   0.709194640E-03  -0.960029691E-04   0.142980293E+00  -0.154720986E-02  -0.148054504E+00  -0.746599589E-04
     3   18  -0.123516480E+00   0.415537615E+01   0.528963637E-02   0.756359843E-03  -0.102106701E-03   0.142982521E+00  -0.152393642E-02  -0.148058524E+00  -0.799131056E-04
