    26  -0.449876027E-01   0.160160293E+01   0.262313772E+01   0.102140413E-04  -0.225369464E-03   0.100608216E+01  -0.376686339E+00   0.877431222E-02   0.474379078E-01   0.116251714E+01  -0.236503442E+01   0.000000000E+00   0.000000000E+00
    27  -0.447876578E-01   0.160219251E+01   0.331441189E+01   0.101680963E-04  -0.225369464E-03   0.100600549E+01  -0.376113172E+00   0.911840289E-02   0.474379078E-01   0.116199972E+01  -0.286823654E+01   0.000000000E+00   0.000000000E+00
    28  -0.445798719E-01   0.160296313E+01   0.414954698E+01   0.101203841E-04  -0.225369464E-03   0.100592603E+01  -0.375341678E+00   0.946249357E-02   0.474379078E-01   0.116134767E+01  -0.347426002E+01   0.000000000E+00   0.000000000E+00
    29  -0.443642451E-01   0.160396004E+01   0.515045630E+01   0.100709048E-04  -0.225369464E-03   0.100584384E+01  -0.374323385E+00   0.980658424E-02   0.474379078E-01   0.116052867E+01  -0.419790211E+01   0.000000000E+00   0.000000000E+00
    30  -0.441407772E-01   0.160523721E+01   0.634084849E+01   0.100196585E-04  -0.225369464E-03   0.100575903E+01  -0.373001714E+00   0.101506749E-01   0.474379078E-01   0.115950439E+01  -0.505474111E+01   0.000000000E+00   0.000000000E+00
    31  -0.439094684E-01   0.160685845E+01   0.774601826E+01   0.996664496E-05  -0.225369464E-03   0.100567168E+01  -0.371311660E+00   0.104947656E-01   0.474379078E-01   0.115822989E+01  -0.606078850E+01   0.000000000E+00   0.000000000E+00
    32  -0.436703186E-01   0.160889856E+01   0.939250577E+01   0.991186434E-05  -0.225369464E-03   0.100558195E+01  -0.369179859E+00   0.108388563E-01   0.474379078E-01   0.115665304E+01  -0.723198986E+01   0.000000000E+00   0.000000000E+00
    33  -0.434233279E-01   0.161144433E+01   0.113075942E+02   0.985531660E-05  -0.225369464E-03   0.100548998E+01  -0.366525217E+00   0.111829469E-01   0.474379078E-01   0.115471413E+01  -0.858354937E+01   0.000000000E+00   0.000000000E+00
    34  -0.431684961E-01   0.161459556E+01   0.135186153E+02   0.979700175E-05  -0.225369464E-03   0.100539599E+01  -0.363260287E+00   0.115270376E-01   0.474379078E-01   0.115234562E+01  -0.101290528E+02   0.000000000E+00   0.000000000E+00
    35  -0.429058234E-01   0.161846578E+01   0.160520374E+02   0.973691979E-05  -0.225369464E-03   0.100530020E+01  -0.359293623E+00   0.118711283E-01   0.474379078E-01   0.114947230E+01  -0.118793816E+02   0.000000000E+00   0.000000000E+00
    36  -0.426353097E-01   0.162318272E+01   0.189323200E+02   0.967507070E-05  -0.225369464E-03   0.100520291E+01  -0.354533273E+00   0.122152190E-01   0.474379078E-01   0.114601170E+01  -0.138414274E+02   0.000000000E+00   0.000000000E+00
    37  -0.423569551E-01   0.162888840E+01   0.221805391E+02   0.961145450E-05  -0.225369464E-03   0.100510442E+01  -0.348891561E+00   0.125593096E-01   0.474379078E-01   0.114187518E+01  -0.160166451E+02   0.000000000E+00   0.000000000E+00
    38  -0.420707594E-01   0.163573862E+01   0.258128131E+02   0.954607119E-05  -0.225369464E-03   0.100500512E+01  -0.342291160E+00   0.129034003E-01   0.474379078E-01   0.113696950E+01  -0.183995303E+02   0.000000000E+00   0.000000000E+00
    39  -0.417767228E-01   0.164390191E+01   0.298385966E+02   0.947892075E-05  -0.225369464E-03   0.100490540E+01  -0.334672291E+00   0.132474910E-01   0.474379078E-01   0.113119918E+01  -0.209761490E+02   0.000000000E+00   0.000000000E+00
    40  -0.414748452E-01   0.165355759E+01   0.342589522E+02   0.941000320E-05  -0.225369464E-03   0.100480571E+01  -0.326000621E+00   0.135915817E-01   0.474379078E-01   0.112446951E+01  -0.237229000E+02   0.000000000E+00   0.000000000E+00
    41  -0.411651266E-01   0.166489314E+01   0.390649557E+02   0.933931854E-05  -0.225369464E-03   0.100470651E+01  -0.316275150E+00   0.139356723E-01   0.474379078E-01   0.111669034E+01  -0.266057274E+02   0.000000000E+00   0.000000000E+00
    42  -0.408475671E-01   0.167810069E+01   0.442364255E+02   0.926686675E-05  -0.225369464E-03   0.100460829E+01  -0.305535121E+00   0.142797630E-01   0.474379078E-01   0.110778032E+01  -0.295800157E+02   0.000000000E+00   0.000000000E+00
    43  -0.405221666E-01   0.169337272E+01   0.497411843E+02   0.919264785E-05  -0.225369464E-03   0.100451151E+01  -0.293864781E+00   0.146238537E-01   0.474379078E-01   0.109767157E+01  -0.325913721E+02   0.000000000E+00   0.000000000E+00
    44  -0.401889251E-01   0.171089728E+01   0.555350479E+02   0.911666183E-05  -0.225369464E-03   0.100441664E+01  -0.281394831E+00   0.149679444E-01   0.474379078E-01   0.108631427E+01  -0.355774226E+02   0.000000000E+00   0.000000000E+00
    45  -0.398478426E-01   0.173085271E+01   0.615626821E+02   0.903890870E-05  -0.225369464E-03   0.100432407E+01  -0.268299678E+00   0.153120350E-01   0.474379078E-01   0.107368086E+01  -0.384706203E+02   0.000000000E+00   0.000000000E+00
    46  -0.394989191E-01   0.175340252E+01   0.677593732E+02   0.895938845E-05  -0.225369464E-03   0.100423417E+01  -0.254790086E+00   0.156561257E-01   0.474379078E-01   0.105976932E+01  -0.412018988E+02   0.000000000E+00   0.000000000E+00
    47  -0.391421547E-01   0.177869057E+01   0.740536400E+02   0.887810108E-05  -0.225369464E-03   0.100414721E+01  -0.241101594E+00   0.160002164E-01   0.474379078E-01   0.104460518E+01  -0.437048385E+02   0.000000000E+00   0.000000000E+00
    48  -0.387775493E-01   0.180683701E+01   0.803704841E+02   0.879504660E-05  -0.225369464E-03   0.100406338E+01  -0.227479813E+00   0.163443071E-01   0.474379078E-01   0.102824197E+01  -0.459198864E+02   0.000000000E+00   0.000000000E+00
    49  -0.384051029E-01   0.183793530E+01   0.866349711E+02   0.871022500E-05  -0.225369464E-03   0.100398278E+01  -0.214164377E+00   0.166883977E-01   0.474379078E-01   0.101075985E+01  -0.477981205E+02   0.000000000E+00   0.000000000E+00
    50  -0.380248156E-01   0.187205058E+01   0.927757788E+02   0.862363628E-05  -0.225369464E-03   0.100390541E+01  -0.201373605E+00   0.170324884E-01   0.474379078E-01   0.992262708E+00  -0.493040970E+02   0.000000000E+00   0.000000000E+00
    51  -0.376366872E-01   0.190921940E+01   0.987283525E+02   0.853528045E-05  -0.225369464E-03   0.100383119E+01  -0.189291798E+00   0.173765791E-01   0.474379078E-01   0.972873806E+00  -0.504174596E+02   0.000000000E+00   0.000000000E+00
    52  -0.372407179E-01   0.194945076E+01   0.104437380E+03   0.844515750E-05  -0.225369464E-03   0.100375999E+01  -0.178060592E+00   0.177206698E-01   0.474379078E-01   0.952730497E+00  -0.511331906E+02   0.000000000E+00   0.000000000E+00
    53  -0.368369076E-01   0.199272835E+01   0.109858403E+03   0.835326743E-05  -0.225369464E-03   0.100369158E+01  -0.167775005E+00   0.180647604E-01   0.474379078E-01   0.931978523E+00  -0.514605924E+02   0.000000000E+00   0.000000000E+00
    54  -0.364252563E-01   0.203901360E+01   0.114958526E+03   0.825961025E-05  -0.225369464E-03   0.100362572E+01  -0.158484016E+00   0.184088511E-01   0.474379078E-01   0.910766362E+00  -0.514212545E+02   0.000000000E+00   0.000000000E+00
    55  -0.360057641E-01   0.208824941E+01   0.119716281E+03   0.816418595E-05  -0.225369464E-03   0.100356213E+01  -0.150194882E+00   0.187529418E-01   0.474379078E-01   0.889240081E+00  -0.510463689E+02   0.000000000E+00   0.000000000E+00
    56  -0.355784309E-01   0.214036393E+01   0.124120812E+03   0.806699453E-05  -0.225369464E-03   0.100350051E+01  -0.142879999E+00   0.190970325E-01   0.474379078E-01   0.867538997E+00  -0.503737752E+02   0.000000000E+00   0.000000000E+00
    57  -0.351432567E-01   0.219527451E+01   0.128170580E+03   0.796803600E-05  -0.225369464E-03   0.100344058E+01  -0.136485057E+00   0.194411231E-01   0.474379078E-01   0.845792326E+00  -0.494450732E+02   0.000000000E+00   0.000000000E+00
    58  -0.347002415E-01   0.225289125E+01   0.131871788E+03   0.786731035E-05  -0.225369464E-03   0.100338206E+01  -0.130937355E+00   0.197852138E-01   0.474379078E-01   0.824116859E+00  -0.483030548E+02   0.000000000E+00   0.000000000E+00
    59  -0.342493854E-01   0.231312023E+01   0.135236723E+03   0.776481758E-05  -0.225369464E-03   0.100332469E+01  -0.126153437E+00   0.201293045E-01   0.474379078E-01   0.802615611E+00  -0.469896085E+02   0.000000000E+00   0.000000000E+00
    60  -0.337906882E-01   0.237586618E+01   0.138282150E+03   0.766055770E-05  -0.225369464E-03   0.100326823E+01  -0.122045536E+00   0.204733952E-01   0.474379078E-01   0.781377307E+00  -0.455441534E+02   0.000000000E+00   0.000000000E+00
    61  -0.333241501E-01   0.244103474E+01   0.141027859E+03   0.755453069E-05  -0.225369464E-03   0.100321247E+01  -0.118526599E+00   0.208174858E-01   0.474379078E-01   0.760476556E+00  -0.440025889E+02   0.000000000E+00   0.000000000E+00
    62  -0.328497711E-01   0.250853410E+01   0.143495415E+03   0.744673658E-05  -0.225369464E-03   0.100315721E+01  -0.115513890E+00   0.211615765E-01   0.474379078E-01   0.739974515E+00  -0.423966985E+02   0.000000000E+00   0.000000000E+00
    63  -0.323675510E-01   0.257827631E+01   0.145707152E+03   0.733717534E-05  -0.225369464E-03   0.100310231E+01  -0.112931332E+00   0.215056672E-01   0.474379078E-01   0.719919910E+00  -0.407539210E+02   0.000000000E+00   0.000000000E+00
    64  -0.318774900E-01   0.265017813E+01   0.147685375E+03   0.722584699E-05  -0.225369464E-03   0.100304763E+01  -0.110710786E+00   0.218497579E-01   0.474379078E-01   0.700350248E+00  -0.390973982E+02   0.000000000E+00   0.000000000E+00
    65  -0.313795880E-01   0.272416152E+01   0.149451779E+03   0.711275153E-05  -0.225369464E-03   0.100299303E+01  -0.108792539E+00   0.221938485E-01   0.474379078E-01   0.681293126E+00  -0.374462124E+02   0.000000000E+00   0.000000000E+00
    66  -0.308738450E-01   0.280015395E+01   0.151027039E+03   0.699788894E-05  -0.225369464E-03   0.100293843E+01  -0.107125202E+00   0.225379392E-01   0.474379078E-01   0.662767545E+00  -0.358157433E+02   0.000000000E+00   0.000000000E+00
    67  -0.303602610E-01   0.287808848E+01   0.152430549E+03   0.688125924E-05  -0.225369464E-03   0.100288375E+01  -0.105665241E+00   0.228820299E-01   0.474379078E-01   0.644785174E+00  -0.342180839E+02   0.000000000E+00   0.000000000E+00
    68  -0.298388361E-01   0.295790364E+01   0.153680271E+03   0.676286242E-05  -0.225369464E-03   0.100282892E+01  -0.104376269E+00   0.232261206E-01   0.474379078E-01   0.627351524E+00  -0.326624771E+02   0.000000000E+00   0.000000000E+00
    69  -0.293095702E-01   0.303954322E+01   0.154792672E+03   0.664269849E-05  -0.225369464E-03   0.100277388E+01  -0.103228241E+00   0.235702112E-01   0.474379078E-01   0.610467008E+00  -0.311557413E+02   0.000000000E+00   0.000000000E+00
    70  -0.287724633E-01   0.312295609E+01   0.155782728E+03   0.652076744E-05  -0.225369464E-03   0.100271859E+01  -0.102196617E+00   0.239143019E-01   0.474379078E-01   0.594127888E+00  -0.297026678E+02   0.000000000E+00   0.000000000E+00
    71  -0.282275154E-01   0.320809579E+01   0.156663970E+03   0.639706927E-05  -0.225369464E-03   0.100266301E+01  -0.101261560E+00   0.242583926E-01   0.474379078E-01   0.578327095E+00  -0.283063793E+02   0.000000000E+00   0.000000000E+00
    72  -0.276747266E-01   0.329492026E+01   0.157448553E+03   0.627160399E-05  -0.225369464E-03   0.100260711E+01  -0.100407184E+00   0.246024833E-01   0.474379078E-01   0.563054937E+00  -0.269686468E+02   0.000000000E+00   0.000000000E+00
    73  -0.271140967E-01   0.338339147E+01   0.158147357E+03   0.614437159E-05  -0.225369464E-03   0.100255087E+01  -0.996208897E-01   0.249465739E-01   0.474379078E-01   0.548299700E+00  -0.256901616E+02   0.000000000E+00   0.000000000E+00
    74  -0.265456260E-01   0.347347510E+01   0.158770080E+03   0.601537207E-05  -0.225369464E-03   0.100249426E+01  -0.988927795E-01   0.252906646E-01   0.474379078E-01   0.534048159E+00  -0.244707671E+02   0.000000000E+00   0.000000000E+00
    75  -0.259693142E-01   0.356514019E+01   0.159325351E+03   0.588460544E-05  -0.225369464E-03   0.100243728E+01  -0.982151548E-01   0.256347553E-01   0.474379078E-01   0.520285993E+00  -0.233096529E+02   0.000000000E+00   0.000000000E+00
    76  -0.253851614E-01   0.365835887E+01   0.159820823E+03   0.575207169E-05  -0.225369464E-03   0.100237989E+01  -0.975820919E-01   0.259788460E-01   0.474379078E-01   0.506998134E+00  -0.222055145E+02   0.000000000E+00   0.000000000E+00
    77  -0.247931677E-01   0.375310602E+01   0.160263278E+03   0.561777082E-05  -0.225369464E-03   0.100232209E+01  -0.969890866E-01   0.263229366E-01   0.474379078E-01   0.494169055E+00  -0.211566850E+02   0.000000000E+00   0.000000000E+00
    78  -0.241933330E-01   0.384935903E+01   0.160658719E+03   0.548170284E-05  -0.225369464E-03   0.100226387E+01  -0.964327620E-01   0.266670273E-01   0.474379078E-01   0.481782995E+00  -0.201612407E+02   0.000000000E+00   0.000000000E+00
    79  -0.235856573E-01   0.394709753E+01   0.161012451E+03   0.534386774E-05  -0.225369464E-03   0.100220521E+01  -0.959106273E-01   0.270111180E-01   0.474379078E-01   0.469824148E+00  -0.192170864E+02   0.000000000E+00   0.000000000E+00
    80  -0.229701407E-01   0.404630322E+01   0.161329163E+03   0.520426552E-05  -0.225369464E-03   0.100214611E+01  -0.954208838E-01   0.273552087E-01   0.474379078E-01   0.458276803E+00  -0.183220229E+02   0.000000000E+00   0.000000000E+00
    81  -0.223467830E-01   0.414695959E+01   0.161612999E+03   0.506289618E-05  -0.225369464E-03   0.100208654E+01  -0.949622671E-01   0.276992993E-01   0.474379078E-01   0.447125465E+00  -0.174737995E+02   0.000000000E+00   0.000000000E+00
    82  -0.217155844E-01   0.424905177E+01   0.161867617E+03   0.491975973E-05  -0.225369464E-03   0.100202650E+01  -0.945339215E-01   0.280433900E-01   0.474379078E-01   0.436354938E+00  -0.166701554E+02   0.000000000E+00   0.000000000E+00
    83  -0.210765448E-01   0.435256637E+01   0.162096250E+03   0.477485617E-05  -0.225369464E-03   0.100196597E+01  -0.941353002E-01   0.283874807E-01   0.474379078E-01   0.425950397E+00  -0.159088503E+02   0.000000000E+00   0.000000000E+00
    84  -0.204296643E-01   0.445749131E+01   0.162301755E+03   0.462818548E-05  -0.225369464E-03   0.100190495E+01  -0.937660868E-01   0.287315714E-01   0.474379078E-01   0.415897427E+00  -0.151876886E+02   0.000000000E+00   0.000000000E+00
    85  -0.197749427E-01   0.456381570E+01   0.162486657E+03   0.447974768E-05  -0.225369464E-03   0.100184341E+01  -0.934261337E-01   0.290756620E-01   0.474379078E-01   0.406182069E+00  -0.145045360E+02   0.000000000E+00   0.000000000E+00
    86  -0.191123802E-01   0.467152971E+01   0.162653189E+03   0.432954276E-05  -0.225369464E-03   0.100178135E+01  -0.931154154E-01   0.294197527E-01   0.474379078E-01   0.396790833E+00  -0.138573315E+02   0.000000000E+00   0.000000000E+00
    87  -0.184419767E-01   0.478062446E+01   0.162803328E+03   0.417757073E-05  -0.225369464E-03   0.100171875E+01  -0.928339918E-01   0.297638434E-01   0.474379078E-01   0.387710717E+00  -0.132440960E+02   0.000000000E+00   0.000000000E+00
    88  -0.177637323E-01   0.489109190E+01   0.162938824E+03   0.402383158E-05  -0.225369464E-03   0.100165560E+01  -0.925819822E-01   0.301079341E-01   0.474379078E-01   0.378929210E+00  -0.126629373E+02   0.000000000E+00   0.000000000E+00
    89  -0.170776468E-01   0.500292479E+01   0.163061228E+03   0.386832531E-05  -0.225369464E-03   0.100159187E+01  -0.923595452E-01   0.304520247E-01   0.474379078E-01   0.370434293E+00  -0.121120524E+02   0.000000000E+00   0.000000000E+00
    90  -0.163837204E-01   0.511611654E+01   0.163171915E+03   0.371105193E-05  -0.225369464E-03   0.100152755E+01  -0.921668659E-01   0.307961154E-01   0.474379078E-01   0.362214434E+00  -0.115897284E+02   0.000000000E+00   0.000000000E+00
    91  -0.156819530E-01   0.523066120E+01   0.163272105E+03   0.355201143E-05  -0.225369464E-03   0.100146262E+01  -0.920041466E-01   0.311402061E-01   0.474379078E-01   0.354258581E+00  -0.110943423E+02   0.000000000E+00   0.000000000E+00
    92  -0.149723446E-01   0.534655336E+01   0.163362884E+03   0.339120381E-05  -0.225369464E-03   0.100139707E+01  -0.918716027E-01   0.314842968E-01   0.474379078E-01   0.346556148E+00  -0.106243588E+02   0.000000000E+00   0.000000000E+00
    93  -0.142548953E-01   0.546378813E+01   0.163445214E+03   0.322862908E-05  -0.225369464E-03   0.100133087E+01  -0.917694604E-01   0.318283874E-01   0.474379078E-01   0.339097008E+00  -0.101783283E+02   0.000000000E+00   0.000000000E+00
    94  -0.135296050E-01   0.558236104E+01   0.163519955E+03   0.306428723E-05  -0.225369464E-03   0.100126401E+01  -0.916979580E-01   0.321724781E-01   0.474379078E-01   0.331871470E+00  -0.975488351E+01   0.000000000E+00   0.000000000E+00
    95  -0.127964737E-01   0.570226806E+01   0.163587870E+03   0.289817826E-05  -0.225369464E-03   0.100119645E+01  -0.916573491E-01   0.325165688E-01   0.474379078E-01   0.324870274E+00  -0.935273659E+01   0.000000000E+00   0.000000000E+00
    96  -0.120555014E-01   0.582350550E+01   0.163649640E+03   0.273030217E-05  -0.225369464E-03   0.100112818E+01  -0.916479070E-01   0.328606595E-01   0.474379078E-01   0.318084568E+00  -0.897067524E+01   0.000000000E+00   0.000000000E+00
    97  -0.113066881E-01   0.594607001E+01   0.163705874E+03   0.256065897E-05  -0.225369464E-03   0.100105918E+01  -0.916699311E-01   0.332047501E-01   0.474379078E-01   0.311505892E+00  -0.860755919E+01   0.000000000E+00   0.000000000E+00
    98  -0.105500339E-01   0.606995854E+01   0.163757114E+03   0.238924866E-05  -0.225369464E-03   0.100098942E+01  -0.917237545E-01   0.335488408E-01   0.474379078E-01   0.305126167E+00  -0.826231642E+01   0.000000000E+00   0.000000000E+00
    99  -0.978553868E-02   0.619516830E+01   0.163803845E+03   0.221607122E-05  -0.225369464E-03   0.100091887E+01  -0.918097524E-01   0.338929315E-01   0.474379078E-01   0.298937674E+00  -0.793393950E+01   0.000000000E+00   0.000000000E+00
   100  -0.901320249E-02   0.632169674E+01   0.163846503E+03   0.204112667E-05  -0.225369464E-03   0.100084751E+01  -0.919283515E-01   0.342370222E-01   0.474379078E-01   0.292933040E+00  -0.762148195E+01   0.000000000E+00   0.000000000E+00
   101  -0.823302533E-02   0.644954154E+01   0.163885476E+03   0.186441500E-05  -0.225369464E-03   0.100077531E+01  -0.920800402E-01   0.345811128E-01   0.474379078E-01   0.287105222E+00  -0.732405472E+01   0.000000000E+00   0.000000000E+00
   102  -0.744500719E-02   0.657870059E+01   0.163921113E+03   0.168593622E-05  -0.225369464E-03   0.100070224E+01  -0.922653799E-01   0.349252035E-01   0.474379078E-01   0.281447492E+00  -0.704082277E+01   0.000000000E+00   0.000000000E+00
   103  -0.664914807E-02   0.670917194E+01   0.163953728E+03   0.150569032E-05  -0.225369464E-03   0.100062827E+01  -0.924850162E-01   0.352692942E-01   0.474379078E-01   0.275953423E+00  -0.677100185E+01   0.000000000E+00   0.000000000E+00
   104  -0.584544798E-02   0.684095380E+01   0.163983601E+03   0.132367730E-05  -0.225369464E-03   0.100055337E+01  -0.927396913E-01   0.356133849E-01   0.474379078E-01   0.270616873E+00  -0.651385535E+01   0.000000000E+00   0.000000000E+00
   105  -0.503390691E-02   0.697404455E+01   0.164010985E+03   0.113989717E-05  -0.225369464E-03   0.100047751E+01  -0.930302575E-01   0.359574756E-01   0.474379078E-01   0.265431975E+00  -0.626869139E+01   0.000000000E+00   0.000000000E+00
   106  -0.421452487E-02   0.710844270E+01   0.164036108E+03   0.954349916E-06  -0.225369464E-03   0.100040065E+01  -0.933576909E-01   0.363015662E-01   0.474379078E-01   0.260393120E+00  -0.603485995E+01   0.000000000E+00   0.000000000E+00
   107  -0.338730185E-02   0.724414686E+01   0.164059176E+03   0.767035548E-06  -0.225369464E-03   0.100032275E+01  -0.937231076E-01   0.366456569E-01   0.474379078E-01   0.255494944E+00  -0.581175034E+01   0.000000000E+00   0.000000000E+00
   108  -0.255223785E-02   0.738115579E+01   0.164080372E+03   0.577954064E-06  -0.225369464E-03   0.100024378E+01  -0.941277814E-01   0.369897476E-01   0.474379078E-01   0.250732323E+00  -0.559878864E+01   0.000000000E+00   0.000000000E+00
   109  -0.170933288E-02   0.751946832E+01   0.164099863E+03   0.387105463E-06  -0.225369464E-03   0.100016369E+01  -0.945731674E-01   0.373338383E-01   0.474379078E-01   0.246100351E+00  -0.539543540E+01   0.000000000E+00   0.000000000E+00
   110  -0.858586927E-03   0.765908338E+01   0.164117650E+03   0.194489746E-06  -0.225369464E-03   0.100008245E+01  -0.950609326E-01   0.376779289E-01   0.474379078E-01   0.241594338E+00  -0.520169061E+01   0.000000000E+00   0.000000000E+00
   111   0.000000000E+00   0.780000000E+01   0.164133733E+03   0.106911628E-09  -0.225369464E-03   0.100000004E+01  -0.955398293E-01   0.380220196E-01   0.474379078E-01   0.237200032E+00  -0.501755428E+01   0.000000000E+00   0.000000000E+00
